Id,Label,fideId,elo,top_player
"Demchenko, Anton","Demchenko, Anton",0,2679,False
"Nevostrujev, Vladimir","Nevostrujev, Vladimir",0,2438,False
"Guseinov, Gadir","Guseinov, Gadir",0,2621,False
"Avrukh, Boris","Avrukh, Boris",0,2641,False
"Panjwani, Raja","Panjwani, Raja",0,2127,False
"Yudin, Sergei","Yudin, Sergei",0,2524,False
"Laznicka, Viktor","Laznicka, Viktor",0,2662,False
"Daagi,Mahdi","Daagi,Mahdi",0,0,False
"Akash, G2","Akash, G2",0,2400,False
"Teh,Eu Wen Aron","Teh,Eu Wen Aron",5704723,2228,False
"Teh, Eu Wen Aron","Teh, Eu Wen Aron",0,2228,False
"Priasmoro,Novendra","Priasmoro,Novendra",7105029,2411,False
"Priasmoro, Novendra","Priasmoro, Novendra",0,2411,False
"Sameer,G","Sameer,G",5062730,1938,False
"Podolchenko, Evgeniy","Podolchenko, Evgeniy",0,2398,False
"Zubritskiy, Artyom","Zubritskiy, Artyom",0,2442,False
"Kukk, Sander","Kukk, Sander",0,2244,False
"Sviridov, Valery","Sviridov, Valery",0,2513,False
"Cremer, Kevin","Cremer, Kevin",0,2181,False
"Bagirov, Vladimir","Bagirov, Vladimir",0,2510,False
"Wojtaszek, Radoslaw","Wojtaszek, Radoslaw",0,2734,False
"Yilmaz, Mustafa","Yilmaz, Mustafa",0,2636,False
"Nielsen, Peter Heine","Nielsen, Peter Heine",0,2700,False
"Gholami Orimi, Mahdi","Gholami Orimi, Mahdi",0,2226,False
"Ma, Qun","Ma, Qun",0,2534,False
"Kononenko, Dmitry1","Kononenko, Dmitry1",0,2574,False
"Fernandez, Daniel Howard","Fernandez, Daniel Howard",0,2481,False
"Kalinin, Nikita","Kalinin, Nikita",0,2200,False
"Iturrizaga Bonelli, Eduardo","Iturrizaga Bonelli, Eduardo",0,2662,False
"Ayats Llobera, Gerard","Ayats Llobera, Gerard",0,2395,False
"Prasad, Devaki V","Prasad, Devaki V",0,2400,False
"Van der Wiel, John T H","Van der Wiel, John T H",0,2565,False
"Lugovskoy,M","Lugovskoy,M",24126454,2436,False
"Dobrov, Vladimir","Dobrov, Vladimir",0,2478,False
"Shimanov, Aleksandr","Shimanov, Aleksandr",0,2641,False
Andrei Volokitin,Andrei Volokitin,0,2639,True
"Watson, William N","Watson, William N",0,2505,False
"Ljubojevic, Ljubomir","Ljubojevic, Ljubomir",0,2600,False
"Lerner, Konstantin Z","Lerner, Konstantin Z",0,2515,False
"San Emeterio Cabanes, Jose L","San Emeterio Cabanes, Jose L",0,2398,False
"Mantovani, Renzo","Mantovani, Renzo",0,2372,False
"Odesskij, Ilia","Odesskij, Ilia",0,2430,False
Le Quang Liem,Le Quang Liem,12401137,2703,False
"Khenkin, Igor","Khenkin, Igor",0,2530,False
"Pomes Marcet, Juan","Pomes Marcet, Juan",0,2378,False
"Reinderman, Dimitri","Reinderman, Dimitri",0,2543,False
"Plat, Vojtech","Plat, Vojtech",0,2483,False
"Grabuzova, Tatiana","Grabuzova, Tatiana",0,2348,False
"Andriasian, Zaven","Andriasian, Zaven",0,2604,False
"Shabalov, A.","Shabalov, A.",0,2601,False
"Balogh, Csaba","Balogh, Csaba",0,2513,False
"Hinks-Edwards, Thomas R J","Hinks-Edwards, Thomas R J",0,2396,False
"Ter-Sahakyan, Samvel","Ter-Sahakyan, Samvel",0,2598,False
"Shkuro, Iuri","Shkuro, Iuri",0,2415,False
"Gonzalez Rodriguez, Jorge A","Gonzalez Rodriguez, Jorge A",0,2354,False
"Anisimov, P2","Anisimov, P2",0,2533,False
"Gorodetzky, David","Gorodetzky, David",0,2411,False
"Karthik, V4","Karthik, V4",0,2502,False
"Allegro, Valery","Allegro, Valery",0,2270,False
"Peralta, Fernando","Peralta, Fernando",0,2574,False
"Shytaj, Luca","Shytaj, Luca",0,2459,False
"Korley, Kassa","Korley, Kassa",0,2443,False
"Bindrich, Falko","Bindrich, Falko",0,2606,False
"Stephan, Victor","Stephan, Victor",0,2351,False
"Chuprov, Dmitry","Chuprov, Dmitry",0,2527,False
"Johannessen, Leif Erlend","Johannessen, Leif Erlend",0,2528,False
"Nureev, Garun","Nureev, Garun",0,2340,False
"Haug, Johannes","Haug, Johannes",0,2328,False
"Michalik, Peter","Michalik, Peter",0,2557,False
"Gupta, Abhijeet","Gupta, Abhijeet",0,2645,False
"Appel, Ralf","Appel, Ralf",0,2535,False
"Lupu, Mircea-Sergiu","Lupu, Mircea-Sergiu",0,2415,False
"Norowitz, Yaacov","Norowitz, Yaacov",0,2334,False
"Fridman, Daniel","Fridman, Daniel",0,2591,False
"Le, Quang Liem","Le, Quang Liem",0,2737,False
"Costachi,M","Costachi,M",1217518,2382,False
"Costachi, Mihnea","Costachi, Mihnea",0,2382,False
"Wang, Yiye","Wang, Yiye",0,2438,False
"Brochet, Philippe","Brochet, Philippe",0,2409,False
"Lokanata, Yansen","Lokanata, Yansen",0,2230,False
"Kashtanov, Ruslan","Kashtanov, Ruslan",0,2322,False
"Gozzoli, Yannick","Gozzoli, Yannick",0,2565,False
"Aravindh, Chithambaram V R","Aravindh, Chithambaram V R",0,2467,False
"Minasian, Ara","Minasian, Ara",0,2530,False
"Muhtat,Humaun","Muhtat,Humaun",11700394,0,False
"Gergacz, Attila","Gergacz, Attila",0,2352,False
"Gholami, Aryan","Gholami, Aryan",0,2398,False
"Li,Ruifeng","Li,Ruifeng",2061074,2568,False
"Li, Ruifeng","Li, Ruifeng",0,2568,False
"Admiraal, Miguoel","Admiraal, Miguoel",0,2448,False
"Morchiashvili, Bachana","Morchiashvili, Bachana",0,2327,False
"Naroditsky, Daniel","Naroditsky, Daniel",0,2620,False
"Janzelj, Lara","Janzelj, Lara",0,2180,False
"Merry, Alan B","Merry, Alan B",0,2340,False
"Mikhalevski, Victor","Mikhalevski, Victor",0,2531,False
"Karlsson, Lars","Karlsson, Lars",0,2493,False
"Vokhidov,Shamsiddin","Vokhidov,Shamsiddin",14204223,2526,False
"Baron, Tal","Baron, Tal",0,2513,False
"Ivekovic, Bo2","Ivekovic, Bo2",0,2351,False
"Stein, Bernd","Stein, Bernd",0,2370,False
"Setkauskas, Vaidas","Setkauskas, Vaidas",0,2193,False
"Najer, Evgeniy","Najer, Evgeniy",0,2663,False
"Martynov, Pavel2","Martynov, Pavel2",0,2414,False
"Bodek, Michael H","Bodek, Michael H",0,2386,False
"Larsen, Bent","Larsen, Bent",0,2535,False
"Aveskulov, Valeriy","Aveskulov, Valeriy",0,2544,False
"Choleva, Zdenek","Choleva, Zdenek",0,2260,False
"Antonio, Rogelio Jr","Antonio, Rogelio Jr",0,2524,False
"Vastrukhin,O","Vastrukhin,O",4192770,2428,False
"Volkov, Sergey","Volkov, Sergey",0,2583,False
"Gallana, Marco","Gallana, Marco",0,2246,False
"Pelletier, Yannick","Pelletier, Yannick",0,2515,False
"Yashas, D","Yashas, D",0,2159,False
"Tabatabaei, M Amin","Tabatabaei, M Amin",0,2509,False
"Sulskis, Sarunas","Sulskis, Sarunas",0,2525,False
"Kokarev, Dmitry","Kokarev, Dmitry",0,2628,False
"Ghaem Maghami, Ehsan","Ghaem Maghami, Ehsan",0,2556,False
"Bukavshin, Ivan","Bukavshin, Ivan",0,2648,False
"Neiksans, Arturs","Neiksans, Arturs",0,2561,False
"Brunello, Sabino","Brunello, Sabino",0,2555,False
"Leskovar, Mario","Leskovar, Mario",0,2365,False
"Zhigalko, Andrey","Zhigalko, Andrey",0,2478,False
"Bartel, Mateusz","Bartel, Mateusz",0,2612,False
"Cordeiro, Marco Aurelio Zaror","Cordeiro, Marco Aurelio Zaror",0,2228,False
"Potapov, Pavel","Potapov, Pavel",0,2476,False
"Bernadskiy, Vitaliy","Bernadskiy, Vitaliy",0,2565,False
"Xu,Yi","Xu,Yi",8605564,2545,False
"Xu, Yi","Xu, Yi",0,2545,False
"Ali Marandi, Cemil Can","Ali Marandi, Cemil Can",0,2454,False
"Fedoseev, Vl3","Fedoseev, Vl3",0,2707,False
"Drozdowski, Kacper","Drozdowski, Kacper",0,2463,False
"Dearing, Eddie","Dearing, Eddie",0,2295,False
"Vidit, Santosh Gujrathi","Vidit, Santosh Gujrathi",0,2702,False
"Becerra Rivero, Julio","Becerra Rivero, Julio",0,2557,False
"Hesham, Abdelrahman","Hesham, Abdelrahman",0,2390,False
"Bilguun, Sumiya","Bilguun, Sumiya",0,2489,False
"Dobrovolsky, Oleg","Dobrovolsky, Oleg",0,2289,False
"Sveshnikov, Evgeny","Sveshnikov, Evgeny",0,2570,False
"Gubajdullin, Alexei","Gubajdullin, Alexei",0,2367,False
"Li, Wenliang","Li, Wenliang",0,2511,False
"Mallahi, Amir","Mallahi, Amir",0,2330,False
"Basso, Pier Luigi","Basso, Pier Luigi",0,2494,False
Rajarishi Karthi,Rajarishi Karthi,5092523,1960,False
"Lputian, Smbat G","Lputian, Smbat G",0,2634,False
"Hassan, Sayed Barakat","Hassan, Sayed Barakat",0,2341,False
"Salem, A R Saleh","Salem, A R Saleh",0,2660,False
"Larino Nieto,D","Larino Nieto,D",2256444,2473,False
"Oganian, Miran","Oganian, Miran",0,2423,False
"Frolyanov,D","Frolyanov,D",4151976,2556,False
"Bortnyk, Olexandr","Bortnyk, Olexandr",0,2610,False
"Bunoust,Lucas","Bunoust,Lucas",26043025,1726,False
"Yu, Ruiyuan","Yu, Ruiyuan",0,2538,False
"Evdokimov, Alexa","Evdokimov, Alexa",0,2503,False
"Zvjaginsev, Vadim","Zvjaginsev, Vadim",0,2659,False
"Halkias, Stelios","Halkias, Stelios",0,2553,False
"Rakhmanov, Aleksandr","Rakhmanov, Aleksandr",0,2612,False
"Lagarde, Maxime","Lagarde, Maxime",0,2626,False
"Gubsky,E","Gubsky,E",4194055,2339,False
"Altounian, Levon","Altounian, Levon",0,2428,False
"Bezold, Michael","Bezold, Michael",0,2490,False
"Zakhartsov, Vladimir","Zakhartsov, Vladimir",0,2486,False
Liu Guanchu,Liu Guanchu,8603901,2452,False
"Liu, Guanchu","Liu, Guanchu",0,2452,False
"Eliseev, Alexey","Eliseev, Alexey",0,2379,False
"Dukaczewski, Piotr","Dukaczewski, Piotr",0,2288,False
"Ernst, Sipke","Ernst, Sipke",0,2544,False
"Amit,Soman","Amit,Soman",5036216,1616,False
"Kozlitin, Roman","Kozlitin, Roman",0,2325,False
"Hovhannisyan, Robert","Hovhannisyan, Robert",0,2553,False
"Tari,A","Tari,A",1510045,2630,False
"Agrest, Inna","Agrest, Inna",0,2265,False
"Banzea, Alexandru-Bogdan","Banzea, Alexandru-Bogdan",0,2258,False
"Mamedov, Nidjat","Mamedov, Nidjat",0,2609,False
"Carstensen, Jacob","Carstensen, Jacob",0,2356,False
"Andersen, Mads","Andersen, Mads",0,2459,False
"Codenotti, Marco","Codenotti, Marco",0,2385,False
"Charochkina, Daria","Charochkina, Daria",0,2374,False
"Chandra, Akshat","Chandra, Akshat",0,2477,False
"Hansen, Eric","Hansen, Eric",0,2629,False
"Nordquelle, Daniel","Nordquelle, Daniel",0,2063,False
"Drygalov, Sergey","Drygalov, Sergey",0,2446,False
"Dvoirys, Semen I","Dvoirys, Semen I",0,2590,False
"Ibragimov, Ildar","Ibragimov, Ildar",0,2455,False
"Mista, Aleksander","Mista, Aleksander",0,2584,False
"Topalov, Aleksandar","Topalov, Aleksandar",0,2235,False
"Cvek, Robert","Cvek, Robert",0,2430,False
"Senador, Emmanuel","Senador, Emmanuel",0,2401,False
"Melkumyan, Hrant","Melkumyan, Hrant",0,2633,False
"Gladyszev, Oleg","Gladyszev, Oleg",0,2469,False
"Rahman, Ziaur","Rahman, Ziaur",0,2500,False
"Ferrante, Marco","Ferrante, Marco",0,2267,False
"Galkin, Alexander","Galkin, Alexander",0,2626,False
"Tregubov, Pavel V","Tregubov, Pavel V",0,2625,False
"Kirumaki, Ronit","Kirumaki, Ronit",0,2050,False
"Nechaev, O","Nechaev, O",0,2358,False
"Van Wely, Loek","Van Wely, Loek",0,2655,False
"Matjushin, Gennady","Matjushin, Gennady",0,2349,False
"Kozionov, Kirill","Kozionov, Kirill",0,2409,False
"Javanbakht, Nima","Javanbakht, Nima",0,2427,False
"Vasquez Schroeder, Rodrigo","Vasquez Schroeder, Rodrigo",0,2506,False
"Belyakov, Bogdan","Belyakov, Bogdan",0,2478,False
"Levin,Ev","Levin,Ev",4182596,2505,False
"Levin, Ev","Levin, Ev",0,2505,False
"Pridorozhni,A","Pridorozhni,A",4127870,2512,False
"Stefanova, Antoaneta","Stefanova, Antoaneta",0,2512,False
"Bocharov,D","Bocharov,D",4138716,2533,False
"Bocharov, Dmitry","Bocharov, Dmitry",0,2533,False
"Saric,Ib","Saric,Ib",14401290,2564,False
"Marin, Mihail","Marin, Mihail",0,2556,False
"Hodgson, Julian M","Hodgson, Julian M",0,2640,False
"Potkin, Vladimir","Potkin, Vladimir",0,2651,False
"Timofeev, Artyom","Timofeev, Artyom",0,2652,False
"Lalic, Bogdan","Lalic, Bogdan",0,2501,False
"Stohl, Igor","Stohl, Igor",0,2530,False
"Kharitonov, Alexandr","Kharitonov, Alexandr",0,2538,False
Xiu Deshun,Xiu Deshun,8603693,2543,False
"Wen, Yang","Wen, Yang",0,2520,False
"Erdos, Viktor","Erdos, Viktor",0,2576,False
"Matamoros Franco, Carlos S","Matamoros Franco, Carlos S",0,2460,False
"Halldorsson, Jon Arni","Halldorsson, Jon Arni",0,2147,False
Evgeny Bareev,Evgeny Bareev,0,2643,True
"Miezis, Normunds","Miezis, Normunds",0,2549,False
"David, Alberto","David, Alberto",0,2598,False
"Stanec, Nikolaus","Stanec, Nikolaus",0,2517,False
"Smejkal, Jan","Smejkal, Jan",0,2545,False
"Kuzubov, Yuriy","Kuzubov, Yuriy",0,2663,False
"Petursson, Margeir","Petursson, Margeir",0,2555,False
"Dolmatov, Sergey","Dolmatov, Sergey",0,2595,False
"Toropov, Pavel","Toropov, Pavel",0,2327,False
"Roiz, Michael","Roiz, Michael",0,2658,False
"Zhou, Jianchao","Zhou, Jianchao",0,2580,False
"Zude, Erik Dr","Zude, Erik Dr",0,2393,False
"Postny, Evgeny","Postny, Evgeny",0,2651,False
"Banikas, Hristos","Banikas, Hristos",0,2572,False
"Ree, Hans","Ree, Hans",0,2385,False
"Lenic, Luka","Lenic, Luka",0,2613,False
"Suba, Mihai","Suba, Mihai",0,2531,False
"Van der Werf, Mark","Van der Werf, Mark",0,2415,False
"Schneider, Ilja","Schneider, Ilja",0,2519,False
"Golovan, Igor","Golovan, Igor",0,2150,False
"Bluebaum, Matthias","Bluebaum, Matthias",0,2407,False
"Solak, Dragan","Solak, Dragan",0,2575,False
"Serper, Grigory","Serper, Grigory",0,2490,False
"Negi, Parimarjan","Negi, Parimarjan",0,2615,False
"Dorfman, Iossif","Dorfman, Iossif",0,2574,False
"Savon, Vladimir A","Savon, Vladimir A",0,2450,False
"Kredl, Karel","Kredl, Karel",0,2096,False
"Legky, Nikolay A","Legky, Nikolay A",0,2487,False
"Kindermann, Stefan","Kindermann, Stefan",0,2565,False
"San Segundo Carrillo, Pablo","San Segundo Carrillo, Pablo",0,2410,False
"Dzhangobegov, Vladimir","Dzhangobegov, Vladimir",0,2283,False
"Sakaev,K","Sakaev,K",4104226,2596,False
"Panarin, Mikhail","Panarin, Mikhail",0,2529,False
"Kulaots, Kaido","Kulaots, Kaido",0,2585,False
"Guliyev, Namig","Guliyev, Namig",0,2510,False
Bu Xiangzhi_16910,Bu Xiangzhi_16910,0,2673,False
"Rausis, Igors","Rausis, Igors",0,2482,False
"Rogozenco, Dorian","Rogozenco, Dorian",0,2515,False
"Agdestein, Simen","Agdestein, Simen",0,2606,False
"Szabo, Gergely-Andras-Gyula","Szabo, Gergely-Andras-Gyula",0,2548,False
"Tischbierek, Raj","Tischbierek, Raj",0,2527,False
"Jirovsky, Milos","Jirovsky, Milos",0,2310,False
"Rau, Hannes","Rau, Hannes",0,2421,False
"Korchnoi, Viktor","Korchnoi, Viktor",0,2615,False
Valery Salov,Valery Salov,0,2645,True
"Stellwagen, Daniel","Stellwagen, Daniel",0,2612,False
"Kornev, Alexei","Kornev, Alexei",0,2558,False
"Beradze, Irakli","Beradze, Irakli",0,2440,False
"Petrov,N","Petrov,N",4101286,2585,False
"Lintchevski, Daniil","Lintchevski, Daniil",0,2555,False
"Mchedlishvili, Mikheil","Mchedlishvili, Mikheil",0,2603,False
"Sorokin, Maxim","Sorokin, Maxim",0,2572,False
"Nezad, Husein Aziz","Nezad, Husein Aziz",0,2366,False
"Zhang, Pengxiang","Zhang, Pengxiang",0,2530,False
"Yevseev, Denis","Yevseev, Denis",0,2580,False
"Lastin, Alexander","Lastin, Alexander",0,2627,False
"Yermolinsky, Alex","Yermolinsky, Alex",0,2615,False
"Gagare, Shardul","Gagare, Shardul",0,2443,False
"Rozum, Ivan","Rozum, Ivan",0,2576,False
"Gorbatov, Alexej","Gorbatov, Alexej",0,2374,False
"Sinanovic, Muhamed","Sinanovic, Muhamed",0,2396,False
"Popov, Valerij","Popov, Valerij",0,2532,False
"Markus, Robert","Markus, Robert",0,2465,False
"Kovalyov, Anton","Kovalyov, Anton",0,2548,False
"Ubilava, Elizbar","Ubilava, Elizbar",0,2530,False
"Oratovsky, Michael","Oratovsky, Michael",0,2567,False
"Koch, Wolfgang Max Dr","Koch, Wolfgang Max Dr",0,2309,False
"Laylo, Darwin","Laylo, Darwin",0,2528,False
"Sidhant, Mohapatra","Sidhant, Mohapatra",0,2348,False
"Gordievsky, Dmitry","Gordievsky, Dmitry",0,2444,False
"Belous, Vladimir","Belous, Vladimir",0,2551,False
"Stark, Lars","Stark, Lars",0,2359,False
"Summerscale, Aaron P","Summerscale, Aaron P",0,2440,False
"Dastan, Muhammed Batuhan","Dastan, Muhammed Batuhan",0,2439,False
"Popov, Ivan RUS","Popov, Ivan RUS",0,2613,False
"Li,Di","Li,Di",8607508,2452,False
"Shabalov,A","Shabalov,A",2008572,2556,False
"Shabalov, A","Shabalov, A",0,2556,False
"Sapunov, Evgeny","Sapunov, Evgeny",0,2498,False
"Papin, Vasily","Papin, Vasily",0,2415,False
"Flores, Diego","Flores, Diego",0,2579,False
"D'Costa, Lorin A R","D'Costa, Lorin A R",0,2384,False
"Egeli, Per Ove","Egeli, Per Ove",0,2317,False
"Lie, Kjetil A","Lie, Kjetil A",0,2539,False
"Belov, Vl","Belov, Vl",0,2627,False
"Bellaiche, Anthony","Bellaiche, Anthony",0,2499,False
"Butnorius, Algimantas","Butnorius, Algimantas",0,2437,False
"Mustakayev, Artur","Mustakayev, Artur",0,2326,False
"Charbonneau, Pascal","Charbonneau, Pascal",0,2442,False
"Grkovic, Vladan","Grkovic, Vladan",0,2187,False
"Kozak, Adam","Kozak, Adam",0,2341,False
"Sadykov, R.","Sadykov, R.",0,2400,False
"Wallace, John Paul","Wallace, John Paul",0,2345,False
"Protopopova, Anastasiya","Protopopova, Anastasiya",0,2176,False
"Erenburg, Sergey","Erenburg, Sergey",0,2573,False
"Madland, Kristoffer","Madland, Kristoffer",0,2017,False
"Shengelia, David","Shengelia, David",0,2415,False
"Marin, M.","Marin, M.",0,2537,False
"Moor, Roger","Moor, Roger",0,2398,False
"Szostko,Jakub","Szostko,Jakub",1174282,1975,False
"Supi, Luis Paulo","Supi, Luis Paulo",0,2548,False
"Abeln, Michiel","Abeln, Michiel",0,2378,False
"Ragnarsson, Dagur","Ragnarsson, Dagur",0,2347,False
"Papayan, Oleg","Papayan, Oleg",0,2285,False
"Sundararajan, Kidambi","Sundararajan, Kidambi",0,2427,False
"Lubashov, Alexei","Lubashov, Alexei",0,2313,False
"Maletin, Pavel","Maletin, Pavel",0,2567,False
"Engqvist, Thomas","Engqvist, Thomas",0,2363,False
"Mukashev, Assan","Mukashev, Assan",0,2207,False
"Schachinger, Mario","Schachinger, Mario",0,2391,False
"Saric, Ivan","Saric, Ivan",0,2695,False
"Ovetchkin, Roman","Ovetchkin, Roman",0,2554,False
"Dragomirescu, Angela","Dragomirescu, Angela",0,2248,False
"Dautov, Rustem","Dautov, Rustem",0,2607,False
"Rakesh, Kumar Jena","Rakesh, Kumar Jena",0,2335,False
"Al-Sayed, Mohammed N","Al-Sayed, Mohammed N",0,2488,False
"Hera, Imre Jr","Hera, Imre Jr",0,2558,False
"Mamchenko, Sergei","Mamchenko, Sergei",0,2014,False
"Anton Guijarro,D","Anton Guijarro,D",2285525,2674,False
"Schwarz, M","Schwarz, M",0,2405,False
"Hermann, Manfred","Hermann, Manfred",0,2338,False
"Shanava, Konstantine","Shanava, Konstantine",0,2401,False
"Ramirez, Al","Ramirez, Al",0,2542,False
"Shchekachev, Andrei","Shchekachev, Andrei",0,2559,False
"Hansen, Curt","Hansen, Curt",0,2610,False
"Mastrovasilis, Dimitrios","Mastrovasilis, Dimitrios",0,2493,False
"Loetscher, Roland","Loetscher, Roland",0,2416,False
"Gogolev, Artem","Gogolev, Artem",0,2427,False
"Turov, Maxim","Turov, Maxim",0,2634,False
"Frhat, Ali","Frhat, Ali",0,2306,False
"Bocharov, Ivan","Bocharov, Ivan",0,2563,False
"Perun, Sergey","Perun, Sergey",0,2371,False
"Oszvald, Joe","Oszvald, Joe",0,2171,False
"Konaplev, Anton","Konaplev, Anton",0,2252,False
"Shen, Yang","Shen, Yang",0,2263,False
"Kotsur, Pavel","Kotsur, Pavel",0,2570,False
"Kovacevic, Blazimir","Kovacevic, Blazimir",0,2471,False
"Shushpanov, Vladimir","Shushpanov, Vladimir",0,2375,False
"Cruz-Lopez Claret, Carlos","Cruz-Lopez Claret, Carlos",0,2334,False
"Guliev, S.","Guliev, S.",0,2486,False
"Wang, Tongsen","Wang, Tongsen",0,2112,False
"Timman, Jan H","Timman, Jan H",0,2594,False
"Georgiev, Vladimir","Georgiev, Vladimir",0,2596,False
"Mammadov, Zaur","Mammadov, Zaur",0,2487,False
"Moradiabadi, Elshan","Moradiabadi, Elshan",0,2539,False
"Herndlbauer, Martin","Herndlbauer, Martin",0,2151,False
"Guseinov, Elmir","Guseinov, Elmir",0,2391,False
Yu Ruiyuan,Yu Ruiyuan,8603090,2554,False
Yu Lie,Yu Lie,8603715,2321,False
"Yu, Lie","Yu, Lie",0,2321,False
"Bluebaum,M","Bluebaum,M",24651516,2643,False
"Cekro, Ekrem","Cekro, Ekrem",0,2380,False
"Yewdokimov, Oleg","Yewdokimov, Oleg",0,2380,False
"Meier, Georg","Meier, Georg",0,2623,False
"Gurevich, Mikhail","Gurevich, Mikhail",0,2542,False
"Xu,Xiangyu","Xu,Xiangyu",8608288,2583,False
"Xu, Xiangyu","Xu, Xiangyu",0,2583,False
"Sagalchik, Gennadij","Sagalchik, Gennadij",0,2487,False
"Uhlmann, Wolfgang","Uhlmann, Wolfgang",0,2505,False
"Tavakolian, M IRI","Tavakolian, M IRI",0,2137,False
"Kaliksteyn, Alexander","Kaliksteyn, Alexander",0,2420,False
"Poldauf, Dirk","Poldauf, Dirk",0,2415,False
"Gonzales, Jayson","Gonzales, Jayson",0,2275,False
"Grunberg, Sergiu-Florin","Grunberg, Sergiu-Florin",0,2305,False
"Xu,Yining","Xu,Yining",8603650,2321,False
"Xu, Yining","Xu, Yining",0,2321,False
"Kuzmenko,Vladimir","Kuzmenko,Vladimir",34102202,1913,False
"Bach, Matthias","Bach, Matthias",0,2274,False
"Onischuk, Vladimir","Onischuk, Vladimir",0,2612,False
"Timofeeva, Ekaterina","Timofeeva, Ekaterina",0,2331,False
"Bures, Jaroslav","Bures, Jaroslav",0,2384,False
"Amanov, Mesgen","Amanov, Mesgen",0,2493,False
"Nguyen, Ngoc Truong Son","Nguyen, Ngoc Truong Son",0,2625,False
"Harika, Dronavalli","Harika, Dronavalli",0,2514,False
"Paragua, Mark","Paragua, Mark",0,2545,False
"Muthaiah, AL","Muthaiah, AL",0,2316,False
"Siddharth,Gopakumar","Siddharth,Gopakumar",5053463,1847,False
"Barbosa, Oliver PHI","Barbosa, Oliver PHI",0,2554,False
"Ramirez Alvarez, Alejandro","Ramirez Alvarez, Alejandro",0,2588,False
"Apaseykin,Boris","Apaseykin,Boris",24248193,0,False
"Simonian, Tigran","Simonian, Tigran",0,2425,False
"Swiercz, Dariusz","Swiercz, Dariusz",0,2631,False
"Mirzoev, Azer","Mirzoev, Azer",0,2510,False
"Li, Di","Li, Di",0,2420,False
"Guliyev,N","Guliyev,N",13400363,2548,False
"Krzyzanowski, Marcin","Krzyzanowski, Marcin",0,2457,False
"Valgmae, Toomas","Valgmae, Toomas",0,2270,False
"Tugarin, Anton","Tugarin, Anton",0,2188,False
"Malakhatko,V","Malakhatko,V",14104202,2457,False
"Ivanov, Victor L","Ivanov, Victor L",0,2494,False
"Sebag, Marie","Sebag, Marie",0,2496,False
"Istratescu, Andrei","Istratescu, Andrei",0,2633,False
